id,post_id,open_date,street,address,place_type,shop_centre,dns,lat,lon,response,district,post2,is_center,price,parking_count,parking_min_distance,finance_count,shop_count,distance_100,distance_500,cafe_count,culture_count,job_gov_count,metro_count,metro_min_distance,transport_count,transport_min_distance,working_days,work_hours,weekday_availability,office_hours,is_moscow
16570,142115,2017,прд Южный,"прд Южный, дом 7",ОПС Б1,FALSE,FALSE,55.4071837,37.5648614,"Южный проезд, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Подольск,142100,FALSE,88558,26,133.5841741,0,23,0.5027142857,26.19385714,6,1,1,0,,8,212.1425354,6,11,1,,FALSE
8846,142100,2016,прт Ленина,"прт Ленина, дом 109/61",ОПС Б1_2,FALSE,FALSE,55.4343417,37.549571,"проспект Ленина, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Подольск,142100,FALSE,88558,22,64.44322604,6,22,7.256285714,84.64614286,8,12,13,0,,10,258.1636575,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
12738,142105,2017,ул. Большая Серпуховская,"ул. Большая Серпуховская, дом 54",ОПС Б1,FALSE,FALSE,55.4199004,37.5478659,"Ашан Сити, 45, Большая Серпуховская улица, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",Большая Серпуховская улица,142100,FALSE,88558,19,117.9482275,0,14,0.5834285714,38.15342857,3,0,6,0,,7,56.06956345,5,9,1,['вт.—пт.: 09:00—18:00 сб.: 09:00—17:00'],FALSE
9694,142117,2017,ул. Кирова,"ул. Кирова, дом 61",ОПС Б1,FALSE,FALSE,55.4298156,37.5414271,"улица Кирова, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Подольск,142100,FALSE,88558,17,52.86406194,1,14,1.112428571,51.52014286,4,0,7,0,,10,108.8734103,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
11689,142121,2017,ул. Ленинградская,"ул. Ленинградская, дом 18",ОПС Б1_2,FALSE,FALSE,55.4277406,37.5027191,"Ленинградская улица, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Подольск,142100,FALSE,88558,28,52.76916278,2,23,0.7925714286,36.18071429,5,0,2,0,,7,85.85009237,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
15755,142114,2017,ул. Свердлова,"ул. Свердлова, дом 35/20",ОПС Б1_2,FALSE,FALSE,55.4205564,37.5353118,"улица Свердлова, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Подольск,142100,FALSE,88558,14,103.1282803,1,17,2.807571429,40.13471429,8,1,2,0,,13,98.41979364,7,13,2,"пн.—вс.: 10:00—22:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00",FALSE
16479,142103,,ул. Северная,"ул. Северная, дом 7",ОПС Б1,FALSE,FALSE,55.4219768,37.5792756,"Северная улица, Подольск, городской округ Подольск, Московская область, ЦФО, 142102, РФ",городской округ Подольск,142102,FALSE,88558,5,323.0938239,3,15,2.092285714,28.662,5,1,1,0,,10,25.07507107,6,11,1,,FALSE
14582,,2017,прт Революционный,"прт Революционный, дом 25/12",ТП,FALSE,FALSE,55.4314134,37.5577529,"Революционный проспект, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Подольск,142100,FALSE,88558,17,247.0194345,7,26,7.208571429,73.917,7,6,12,0,,19,20.90884437,6,11,1,,FALSE
26849,,2018,ул. Кирова,"ул. Кирова, дом 29 сеть",ТП,FALSE,TRUE,55.4298156,37.5414271,"улица Кирова, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Подольск,142100,FALSE,88558,26,28.13145795,1,13,4.655285714,48.49271429,1,2,6,0,,5,110.9408115,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
19310,,2018,ул. Советская,"ул. Советская, 2/1",ТП,FALSE,TRUE,55.3627804,37.5155313,"Советская улица, Климовск, городской округ Климовск, Подольск, городской округ Подольск, Московская область, ЦФО, 142100, РФ",городской округ Климовск,142100,FALSE,88558,16,99.14144698,3,15,3.772285714,68.58842857,2,4,9,0,,10,40.66308276,6,11,1,,FALSE
15207,143582,,ул. Центральная,"ул. Центральная, дом 16",ОПС Б1,FALSE,FALSE,55.47402845,35.96403181,"Покровское, Можайский городской округ, Московская область, ЦФО, РФ",Московская область,ЦФО,FALSE,,2,423.7675906,0,6,3.854428571,25.63828571,1,0,1,0,,4,185.430868,6,11,1,,FALSE
15671,141260,2017,ул. Полевая,"ул. Полевая, дом 10",ОПС Б1_2,FALSE,FALSE,56.0557515,37.8525473,"Полевая улица, городское поселение Правдинский, Пушкинский район, Московская область, ЦФО, 141260, РФ",Пушкинский,141260,FALSE,,32,76.25463551,1,8,3.854428571,25.63828571,2,0,3,0,,2,215.2697283,6,11,1,,FALSE
10629,142280,2017,ул. Московская,"ул. Московская, дом 2",ОПС Б1,FALSE,FALSE,54.8707703,37.2188629,"Протвино, городской округ Протвино, Московская область, ЦФО, РФ",Московская область,ЦФО,FALSE,60652,9,132.5924317,2,14,0.1007142857,10.26528571,9,3,5,0,,5,176.8152835,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
25658,,2018,ул. Ленина,"ул. Ленина, дом 22",ТП,FALSE,TRUE,54.8649921,37.2147478,"улица Ленина, Протвино, городской округ Протвино, Московская область, ЦФО, 142280, РФ",городской округ Протвино,142280,FALSE,60652,9,71.53677004,2,15,0.356,7.672571429,3,1,4,0,,6,214.1804046,6,11,1,,FALSE
3759,,2014,прт Московский,"прт Московский, д. 2",КЦ,FALSE,FALSE,56.004375,37.8573446,"Московский проспект, Зелёный городок, Серебрянка, Пушкино, Пушкинский район, Московская область, ЦФО, 141200, РФ",Серебрянка,141200,FALSE,74940,26,94.38749799,7,21,1.76,46.52742857,10,4,11,0,,18,72.39959902,6,12,1,"пн.—пт.: 09:00—21:00, вт.—сб.: 09:00—18:00",FALSE
26740,,2018,ул. 1я Серебрянская,"ул. 1я Серебрянская, дом 21",other,FALSE,FALSE,56.0173951,37.8568996,"1-я Серебрянская улица, Зелёный городок, Новая Деревня, городское поселение Пушкино, Пушкинский район, Московская область, ЦФО, 141207, РФ",Новая Деревня,141207,FALSE,74940,22,64.96396177,0,16,2.281571429,15.43028571,2,1,4,0,,9,82.12007574,6,11,1,,FALSE
16739,141230,2017,мкр. Клязьма,"мкр. Клязьма, ул. Чайковского, дом 24",ОПС Б1,FALSE,FALSE,55.9802629,37.83457537,"микрорайон Клязьма, Пушкино, Пушкинский район, Московская область, ЦФО, 141200, РФ",Пушкинский,141200,FALSE,74940,1,105.1179736,1,6,0.5992857143,23.603,1,0,0,0,,4,167.1775048,5,9,1,"вт.—сб.: 09:00—18:00, вт.—сб.: 09:00—18:00",FALSE
14067,141207,2017,прт Московский,"прт Московский, дом 28",ОПС Б1,FALSE,FALSE,56.004375,37.8573446,"Московский проспект, Зелёный городок, Серебрянка, Пушкино, Пушкинский район, Московская область, ЦФО, 141200, РФ",Серебрянка,141200,FALSE,74940,30,134.1333576,6,12,3.669714286,64.17885714,5,1,6,0,,10,29.56957128,6,12,1,"пн.—пт.: 09:00—21:00, вт.—сб.: 09:00—18:00",FALSE
14998,141206,2017,ул. Первомайская,"ул. Первомайская, дом 12",ОПС Б1,FALSE,FALSE,56.0086965,37.8296906,"Первомайская улица, Зелёный городок, Кудринка, Пушкино, Пушкинский район, Московская область, ЦФО, 141206, РФ",Кудринка,141206,FALSE,74940,15,319.6069233,0,13,2.731714286,31.89842857,3,0,3,0,,14,72.52641033,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
12783,141205,2017,ш. Пушкинское,"ш. Пушкинское, дом 1",ОПС Б1_2,FALSE,FALSE,55.0780533,33.06887746,"Пушкино, Пушкинское сельское поселение, Сафоновский район, Смоленская область, ЦФО, РФ",Сафоновский,ЦФО,FALSE,74940,10,142.1049158,5,12,5.393714286,52.13857143,4,0,2,0,,9,41.69097828,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
26929,,2018,ш. Красноармейское,"ш. Красноармейское, дом вл. 105, Мобильные решения",ТП,FALSE,FALSE,56.0165914,37.9090983,"Красноармейское шоссе, Серебрянка, Пушкино, Пушкинский район, Московская область, ЦФО, 141205, РФ",Пушкино,141205,FALSE,74940,6,144.7472659,2,7,0.9537142857,29.66628571,1,0,0,0,,3,227.2446265,6,11,1,,FALSE
11482,142290,2017,мкр. В,"мкр. В, дом 32А",ОПС Б1,FALSE,FALSE,54.8365316,37.61856305,"микрорайон В, Пущино, городской округ Пущино, Московская область, ЦФО, 142290, РФ",городской округ Пущино,142290,FALSE,,5,300.6240261,2,15,0.15,4.828714286,7,2,3,0,,5,203.7135742,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
13876,142717,2017,п. Развилка,"п. Развилка, дом 29",ОПС Б1,FALSE,FALSE,47.9285788,33.46304432,"Развилка, Розвилка, Довгинцівський район, Кривий Ріг, Дніпропетровська область, Україна",Довгинцівський,Дніпропетровська область,FALSE,,46,24.61555597,1,13,0.8452857143,36.39114286,1,0,6,0,,0,,6,11,1,,FALSE
23003,,2018,ул. Советская,"ул. Советская, дом 4А",КЦ,FALSE,FALSE,55.5651537,38.2262173,"Раменское, Советская улица, Красный Октябрь, городское поселение Раменское, Раменский район, Московская область, ЦФО, 140104, РФ",Красный Октябрь,140104,FALSE,72886,53,113.2092258,7,14,2.266714286,57.80028571,5,2,12,0,,18,120.1214393,7,12,2,"['пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00']",FALSE
11483,140100,2017,ул. Карла Маркса,"ул. Карла Маркса, дом 2",ОПС Б1,FALSE,FALSE,55.5680281,38.2234191,"улица Карла Маркса, Красный Октябрь, городское поселение Раменское, Раменский район, Московская область, ЦФО, 140104, РФ",городское поселение Раменское,140104,FALSE,72886,45,86.27072249,7,11,5.670285714,49.60542857,4,3,12,0,,12,77.64422405,5,9,0,['пн.: 10:00—18:00 вт.—пт.: 10:00—19:00'],FALSE
9376,140105,2016,ул. Космонавтов,"ул. Космонавтов, дом 32",ОПС Б1_2,FALSE,FALSE,55.5843055,38.2065772,"улица Космонавтов, Холодово, городское поселение Раменское, Раменский район, Московская область, ЦФО, 140105, РФ",городское поселение Раменское,140105,FALSE,72886,15,77.61552805,0,7,2.575142857,27.76614286,3,0,2,0,,8,126.4897856,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
7599,140108,2016,ул. Михалевича,"ул. Михалевича, дом 18",ОПС Б1_2,FALSE,FALSE,55.5676913,38.2282967,"улица Михалевича, Красный Октябрь, городское поселение Раменское, Раменский район, Московская область, ЦФО, 140104, РФ",городское поселение Раменское,140104,FALSE,72886,65,41.85096983,4,19,3.327428571,55.507,8,4,12,0,,17,163.69161,6,11,1,['пн.: 11:00—19:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],FALSE
1475,,2012,ул. Ногина,"ул. Ногина, 6",ТП,FALSE,TRUE,55.5673833,38.2246951,"улица Ногина, Красный Октябрь, городское поселение Раменское, Раменский район, Московская область, ЦФО, 140104, РФ",городское поселение Раменское,140104,FALSE,72886,46,73.1952229,7,12,2.418142857,54.50442857,4,2,11,0,,12,144.9548827,6,11,1,,FALSE
22673,143964,2018,ул. Калинина,"ул. Калинина, дом 8",ОПС Б1_2,FALSE,FALSE,55.7536258,37.8559755,"улица Калинина, 3-й микрорайон, Южный Реутов, Реутов, городской округ Реутов, Московская область, ЦФО, 143964, РФ",Южный Реутов,143964,FALSE,,28,53.00609211,1,20,2.649,44.89014286,10,1,9,0,,15,110.0841129,5,9,1,['вт.—сб.: 09:00—18:00'],FALSE
15210,143966,2017,ул. Ленина,"ул. Ленина, дом 22",ОПС Б1,FALSE,FALSE,55.7549222,37.8580623,"улица Ленина, Южный Реутов, Реутов, городской округ Реутов, Московская область, ЦФО, 143964, РФ",Реутов,143964,FALSE,,26,84.44714919,2,14,3.267428571,42.71085714,7,4,18,0,,11,125.064029,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
10921,143965,2017,ул. Октября,"ул. Октября, дом 3",ОПС Б1,FALSE,FALSE,55.7542037,37.8715606,"улица Октября, микрорайон 10А, Южный Реутов, Реутов, городской округ Реутов, Московская область, ЦФО, 143969, РФ",Южный Реутов,143969,FALSE,,32,125.8010643,1,12,0.8584285714,35.10542857,4,1,2,0,,9,293.9389207,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
11484,143962,2017,ш. Носовихинское,"ш. Носовихинское, дом 45",ОПС Б1,FALSE,FALSE,55.75224025,37.88752946,"Торговый центр  Реутов Парк, 45, Носовихинское шоссе, Микрорайон Салтыковка, Балашиха, городской округ Балашиха, Московская область, ЦФО, 111672, РФ",Носовихинское шоссе,111672,FALSE,,21,95.52530313,0,10,0.4091428571,74.355,12,1,1,0,,13,59.01187529,6,11,1,,FALSE
24028,143962,2018,ш. Носовихинское,"ш. Носовихинское, дом 45",ОПС Б1,FALSE,FALSE,55.75224025,37.88752946,"Торговый центр  Реутов Парк, 45, Носовихинское шоссе, Микрорайон Салтыковка, Балашиха, городской округ Балашиха, Московская область, ЦФО, 111672, РФ",Носовихинское шоссе,111672,FALSE,,21,95.52530313,0,10,0.4091428571,74.355,12,1,1,0,,13,59.01187529,6,11,1,,FALSE
15431,143103,2017,ул. Федеративная,"ул. Федеративная, дом 8",ОПС Б1,FALSE,FALSE,55.70717,36.1990885,"Федеративная улица, Руза, Рузский городской округ, Московская область, ЦФО, 143100, РФ",Рузский городской округ,143100,FALSE,56669,7,217.1577678,3,10,1.080428571,13.672,3,2,6,0,,7,153.9575933,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
1519,,2013,Бизнес Парк Румянцево,"Бизнес Парк Румянцево, стр.1 корпус Б",ТП,FALSE,FALSE,55.6360262,37.43653598,"Бизнес-парк «Румянцево», поселение Московский, Новомосковский административный округ, Москва, ЦФО, РФ",Новомосковский административный округ,ЦФО,FALSE,,0,,0,0,0.005285714286,0.08314285714,0,0,1,0,,1,641.1051524,6,11,1,,FALSE
14968,108823,2017,п. Знамя Октября,"п. Знамя Октября, дом 13",ОПС Б1,FALSE,FALSE,55.473454,37.5401979,"Знамя Октября, Новомосковский административный округ, Москва, ЦФО, 142134, РФ",Москва,142134,FALSE,,9,170.9753447,0,13,1.764857143,28.59471429,4,1,2,0,,4,222.79338,6,11,1,,FALSE
13275,141140,,ул. Центральная,"ул. Центральная, дом 19",ОПС Б1_2,FALSE,FALSE,55.9070935,38.1402431,"Отделение связи №141140, 19, Центральная улица, Свердловский, городской округ Лосино-Петровский, Московская область, ЦФО, 141140, РФ",Центральная улица,141140,FALSE,,1,627.1432399,1,2,0.7935714286,8.128571429,0,0,3,0,,4,205.2360919,6,11,1,,FALSE
14992,141912,,ул. 8 Марта,"ул. 8 Марта, дом 2",ОПС Б1,FALSE,FALSE,55.8026322,37.5534122,"улица 8 Марта, Аэропорт, район Аэропорт, Северный административный округ, Москва, ЦФО, 117623, РФ",Аэропорт,117623,FALSE,,1,193.0298571,0,5,0.6978571429,4.548571429,1,1,1,0,,5,155.5267567,6,11,1,,FALSE
1447,,2012,ул. Спортивная,"ул. Спортивная, 2, 2 этаж отдел «Эльдорадо»",ТП,FALSE,FALSE,55.5187112,36.9839269,"Спортивная улица, Селятино, Наро-Фоминский городской округ, Московская область, ЦФО, 143345, РФ",Наро-Фоминский городской округ,143345,FALSE,,2,28.80635681,0,1,1.300571429,32.48885714,0,0,2,0,,8,86.33847817,6,11,1,,FALSE
1421,,2013,прт Красной Армии,"прт Красной Армии, 139",КЦ,FALSE,FALSE,56.3131025,38.1352065,"проспект Красной Армии, Рабочий поселок, Сергиев Посад, Сергиево-Посадский район, Московская область, ЦФО, 141315, РФ",Сергиев Посад,141315,FALSE,,37,23.17040999,4,12,4.014285714,45.117,10,11,4,0,,8,90.01435494,7,12,2,"пн.—пт.: 10:00—19:00, пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00, пн.—пт.: 09:00—18:00",FALSE
11690,141301,2017,Новоугличское ш.,"Новоугличское ш., дом 50",ОПС Б1_2,FALSE,FALSE,56.3195221,38.1400138,"Новоугличское шоссе, 25-й Квартал, Сергиев Посад, Сергиево-Посадский район, Московская область, ЦФО, 141315, РФ",Сергиев Посад,141315,FALSE,,15,38.52510298,0,9,3.926857143,29.20528571,1,0,0,0,,6,88.29023707,6,11,1,,FALSE
11485,141310,2018,прт Красной Армии,"прт Красной Армии, дом 182",ОПС Б1,FALSE,FALSE,56.3131025,38.1352065,"проспект Красной Армии, Рабочий поселок, Сергиев Посад, Сергиево-Посадский район, Московская область, ЦФО, 141315, РФ",Сергиев Посад,141315,FALSE,,33,139.5043417,2,9,4.497,45.84042857,3,1,7,0,,5,19.63126334,7,12,2,"пн.—пт.: 10:00—19:00, пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00, пн.—пт.: 09:00—18:00",FALSE
10152,141300,2016,ул. Вознесенская,"ул. Вознесенская, дом 55",ОПС Б1,FALSE,FALSE,56.2924355,38.1275238,"Вознесенская улица, Клементьевка, Сергиев Посад, Сергиево-Посадский район, Московская область, ЦФО, 141315, РФ",Сергиев Посад,141315,FALSE,,25,21.10766511,1,18,2.367428571,59.494,12,3,5,0,,11,95.83089175,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
14937,141307,,ул. Победы,"ул. Победы, дом 5",ОПС Б1,FALSE,FALSE,56.3021264,38.180972,"улица Победы, Ферма, Сергиев Посад, Сергиево-Посадский район, Московская область, ЦФО, 141315, РФ",Сергиев Посад,141315,FALSE,,27,90.15345448,1,8,0.3605714286,18.80485714,2,1,2,0,,8,222.9395646,6,11,1,,FALSE
21719,,2018,ул. Вознесенская,"ул. Вознесенская, дом 32",ТП,FALSE,TRUE,56.2924355,38.1275238,"Вознесенская улица, Клементьевка, Сергиев Посад, Сергиево-Посадский район, Московская область, ЦФО, 141315, РФ",Сергиев Посад,141315,FALSE,,25,44.63909382,1,18,1.484,59.86614286,12,3,5,0,,11,196.5692041,5,9,0,['пн.—пт.: 10:00—19:00'],FALSE
1478,,2013,ул. Кооперативная,"ул. Кооперативная, 3",ТП,FALSE,FALSE,56.3019649,38.1308765,"Кооперативная улица, Клементьевка, Сергиев Посад, Сергиево-Посадский район, Московская область, ЦФО, 141315, РФ",Сергиев Посад,141315,FALSE,,32,82.1099025,1,19,5.308714286,39.27285714,8,2,6,0,,8,132.8546859,6,11,1,,FALSE
12752,142970,2017,ул. Первомайская,"ул. Первомайская, дом 10",ОПС Б1_2,FALSE,FALSE,54.4689022,38.7231027,"Отделение связи №142970, 10, Первомайская улица, Центральный, Серебряные Пруды, городской округ Серебряные Пруды, Московская область, ЦФО, 142970, РФ",Первомайская улица,142970,FALSE,,7,295.2292003,1,9,0.6575714286,7.086,4,1,4,0,,8,191.3899051,5,9,0,['пн.—пт.: 09:00—18:00 перерыв: пн.: 14:00—15:00'],FALSE
1403,,2013,Борисовское ш.,"Борисовское ш., 1",КЦ,FALSE,FALSE,54.9143579,37.4433309,"Борисовское шоссе, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142211, РФ",городской округ Серпухов,142211,FALSE,53155,24,79.79842057,6,21,0.2942857143,60.03314286,6,4,6,0,,15,134.5354954,6,11,1,,FALSE
12658,142205,2017,ул. Дзержинского,"ул. Дзержинского, дом 36/2",ОПС Б1,FALSE,FALSE,54.925471,37.4547839,"улица Дзержинского, Серпухов, городской округ Серпухов, Московская область, ЦФО, 14220, РФ",городской округ Серпухов,14220,FALSE,53155,12,282.839759,1,21,2.764,17.65257143,3,0,0,0,,9,309.8884528,5,9,0,['пн.—пт.: 10:00–19:00'],FALSE
10625,142214,2016,ул. Советская,"ул. Советская, дом 89",ОПС Б1,FALSE,FALSE,54.9166439,37.4160508,"Советская улица, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142203, РФ",городской округ Серпухов,142203,FALSE,53155,14,131.1077433,1,14,1.430857143,26.03828571,8,1,0,0,,7,84.95999085,5,9,0,['пн.—пт.: 10:00–19:00'],FALSE
13279,142207,,ул. Центральная,"ул. Центральная, дом 141",ОПС Б1,FALSE,FALSE,54.9144007,37.4417952,"ул. Центральная, Борисовское шоссе, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142211, РФ",Серпухов,142211,FALSE,53155,7,50.55384942,1,12,0.4861428571,33.88285714,4,0,2,0,,11,75.46174782,6,11,1,,FALSE
10624,142209,2016,ул. Чернышевского,"ул. Чернышевского, дом 29",ОПС Б1,FALSE,FALSE,54.9122149,37.3920857,"улица Чернышевского, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142210, РФ",городской округ Серпухов,142210,FALSE,53155,15,64.30047531,2,11,0.7875714286,31.64857143,3,1,1,0,,6,65.38693373,5,9,0,['пн.—пт.: 10:00–19:00'],FALSE
26987,,2019,ул. Советская,"ул. Советская, дом 111",ТП,TRUE,TRUE,54.9166439,37.4160508,"Советская улица, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142203, РФ",городской округ Серпухов,142203,FALSE,53155,8,105.0835308,2,14,0.6725714286,40.70871429,2,1,3,0,,8,166.5533884,5,9,0,['пн.—пт.: 10:00–19:00'],FALSE
26872,,2018,ш. Борисовское,"ш. Борисовское, дом 5",ТП,FALSE,FALSE,54.9172785,37.4245118,"Борисовское шоссе, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142203, РФ",городской округ Серпухов,142203,FALSE,53155,15,77.4539149,4,16,0.768,43.24071429,3,2,4,0,,11,151.0341569,7,12,2,['пн.—вс.: 10:00–22:00'],FALSE
1473,,2013,ш. Московское,"ш. Московское, 51",ТП,FALSE,FALSE,54.9358428,37.4055607,"Московское шоссе, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142204, РФ",городской округ Серпухов,142204,FALSE,53155,9,156.4567856,1,17,1.544142857,34.92,5,1,0,0,,7,152.591412,6,11,1,,FALSE
18003,,2017,ш. Московское,"ш. Московское, дом 55",ТП,TRUE,FALSE,54.9358428,37.4055607,"Московское шоссе, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142204, РФ",городской округ Серпухов,142204,FALSE,53155,16,54.06200082,3,12,0.5361428571,46.79114286,5,0,1,0,,6,53.81419814,6,11,1,,FALSE
15757,143590,,ул. Мира,"ул. Мира, дом 1",ОПС Б1,FALSE,FALSE,55.8846523,37.0322145,"улица Мира, Трухоловка, Снегири, городской округ Истра, Московская область, ЦФО, 143590, РФ",Снегири,143590,FALSE,,10,98.44242539,3,4,0.914,17.73285714,0,1,2,0,,5,99.80209867,6,11,1,,FALSE
25887,,2018,ул. Крестьянская,"ул. Крестьянская, дом 10А",КЦ,FALSE,FALSE,56.186316,36.9702117,"Солнечногорск, Крестьянская улица, Солнечногорск, городской округ Солнечногорск, Московская область, ЦФО, 141500, РФ",Солнечногорск,141500,FALSE,70858,13,116.1497102,3,23,2.820714286,35.189,7,1,7,0,,16,15.67164179,6,11,1,,FALSE
9375,141503,2016,ул. Почтовая,"ул. Почтовая, дом 11",ОПС Б1_2,FALSE,FALSE,56.1873585,36.9737802,"Почтовая улица, Солнечногорск, городской округ Солнечногорск, Московская область, ЦФО, 141503, РФ",городской округ Солнечногорск,141503,FALSE,70858,18,38.81314515,2,28,1.115428571,30.71328571,6,0,10,0,,15,218.0867208,6,11,1,"['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв:  пн., сб.: 13:00—14:00']",FALSE
21809,,2018,ул. Почтовая,"ул. Почтовая, дом 17/8",ТП,FALSE,FALSE,56.1873585,36.9737802,"Почтовая улица, Солнечногорск, городской округ Солнечногорск, Московская область, ЦФО, 141503, РФ",городской округ Солнечногорск,141503,FALSE,70858,14,165.2694459,3,30,1.362142857,34.90628571,7,1,10,0,,16,217.4320039,6,11,1,"['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв:  пн., сб.: 13:00—14:00']",FALSE
14069,141270,2017,ул. Почтовая,"ул. Почтовая, дом 2",ОПС Б1,FALSE,FALSE,56.1356304,37.9245636,"Почтовая улица, Софрино, Пушкинский район, Московская область, ЦФО, 141270, РФ",Пушкинский,141270,FALSE,,4,25.64603026,1,7,0.7447142857,11.52228571,2,0,2,0,,4,123.6848841,6,11,1,,FALSE
12334,,2017,ул. Андропова,"ул. Андропова, дом 40/4",КЦ,FALSE,FALSE,54.8877131,38.0646539,"улица Андропова, Микрорайон А, Ступино, городской округ Ступино, Московская область, ЦФО, 142802, РФ",Ступино,142802,FALSE,53740,76,58.42859442,5,26,3.069,26.59785714,14,4,14,0,,10,378.7760065,7,12,2,"пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: 13:00—14:00",FALSE
7595,142800,2016,ул. Андропова,"ул. Андропова, д. 29/9",ОПС Б1_2,FALSE,FALSE,54.8877131,38.0646539,"улица Андропова, Микрорайон А, Ступино, городской округ Ступино, Московская область, ЦФО, 142802, РФ",Ступино,142802,FALSE,53740,68,41.05155982,4,12,2.576285714,39.23228571,10,2,15,0,,9,67.18490559,7,12,2,"пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: 13:00—14:00",FALSE
10623,142802,2016,ул. Горького,"ул. Горького, дом 53/11",ОПС Б1,FALSE,FALSE,54.8898627,38.0749775,"улица Горького, Центральный микрорайон, Ступино, городской округ Ступино, Московская область, ЦФО, 142802, РФ",Ступино,142802,FALSE,53740,59,50.39938509,3,28,2.089285714,25.02742857,13,3,6,0,,8,299.4481447,5,9,0,['пн.—пт.: 10:00—19:00 перерыв: 14:00—15:00'],FALSE
11238,141900,2017,ул. Собцова,"ул. Собцова, дом 1",ОПС Б1,FALSE,FALSE,56.7287449,37.5307412,"улица Собцова, Талдом, Талдомский городской округ, Московская область, ЦФО, 141900, РФ",Талдомский городской округ,141900,FALSE,,15,126.5976097,2,9,1.598571429,14.78214286,2,1,10,0,,3,38.25673319,5,9,0,['пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],FALSE
12654,108840,2017,бр Сиреневый,"бр Сиреневый, дом 15",ОПС Б1_2,FALSE,FALSE,55.4714636,37.2958347,"Отделение связи №108840, 15, Сиреневый бульвар, городской округ Троицк, Троицкий административный округ, Москва, ЦФО, 142190, РФ",Сиреневый бульвар,142190,FALSE,17167,11,135.0931792,2,5,0.5224285714,16.32442857,5,2,6,0,,7,251.1568245,6,11,1,,FALSE
14076,108841,,мкр Троицк,"мкр Троицк, дом 40",ОПС Б1,FALSE,FALSE,55.4547789,37.293355,"Троицк (микрорайон «К») (42-й км), Калужское шоссе, городской округ Троицк, Троицкий административный округ, Москва, ЦФО, 142190, РФ",городской округ Троицк,142190,FALSE,17167,0,,0,0,3.862714286,57.877,0,0,0,0,,0,,6,11,1,,FALSE
13273,143130,2017,ул. ВМР,"ул. ВМР, дом 6",ОПС Б1_2,FALSE,FALSE,55.6013251,36.4832766,"ВМР поликлинника, 46К-1060, Трутеево, Тучково, Рузский городской округ, Московская область, ЦФО, 143130, РФ",Трутеево,143130,FALSE,,6,54.87992929,0,11,0.6541428571,8.66,0,0,0,0,,9,54.48272313,6,11,1,,FALSE
